SubscriptionName,Date,ServiceName,ServiceResource,Quantity,Cost
Simplon IDF Aulnay Cloud1,3/11/2021,Virtual Machines,B1s,96.0,0.9984
Simplon IDF Aulnay Cloud1,3/11/2021,Azure Database for PostgreSQL,Data Stored,1.999996,0.1999996
Simplon IDF Aulnay Cloud1,3/11/2021,Storage,LRS Write Operations,0.0314,0.000471
Simplon IDF Aulnay Cloud1,3/11/2021,Azure App Service,B1,24.0,0.432
Simplon IDF Aulnay Cloud1,3/12/2021,Azure Database for PostgreSQL,LRS Data Stored,0.016035,0.00186006
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,E4 Disks,0.064512,0.1548288
Simplon IDF Aulnay Cloud1,3/12/2021,Azure Database for PostgreSQL,vCore,252.0,8.568
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,E4 Disks,0.032256,0.0774144
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Machines,B1ls,90.050041,0.4682602132
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Machines,B1s,24.0,0.2496
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Network,Static Public IP,95.071944,0.3422589984
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Machines,B1s,24.0,0.2496
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Machines,B1s,23.983352,0.2830035536
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Machines,B1ls,24.0,0.14976
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,All Other Operations,0.0053,2.279e-05
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,LRS Data Stored,0.000808,3.636e-05
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,E4 Disks,0.032256,0.08515584
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,P4 Disks,0.701568,3.703928256
Simplon IDF Aulnay Cloud1,3/12/2021,Azure Database for PostgreSQL,vCore,120.0,4.08
Simplon IDF Aulnay Cloud1,3/12/2021,Azure Database for PostgreSQL,Data Stored,0.870966,0.0870966
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Machines,B1ls,119.91676,0.707508884
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,P4 Disks,0.064512,0.3096640512
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Machines,B1ms,89.116669,1.8447150483
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,P4 Disks,0.129024,0.6193281024
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Machines,D2 v3/D2s v3,24.0,2.304
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,E4 Disks,0.032256,0.0774144
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,All Other Operations,0.0006,2.64e-06
Simplon IDF Aulnay Cloud1,3/12/2021,Azure Database for PostgreSQL,Data Stored,0.16129,0.01870964
Simplon IDF Aulnay Cloud1,3/12/2021,Azure Database for PostgreSQL,LRS Data Stored,1.723584,0.1723584
Simplon IDF Aulnay Cloud1,3/12/2021,Bandwidth,Data Transfer Out,0.07879,0.00685473
Simplon IDF Aulnay Cloud1,3/12/2021,Azure Database for PostgreSQL,2 vCore,24.0,1.632
Simplon IDF Aulnay Cloud1,3/12/2021,Azure App Service,F1,0.064512,0.0
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,S4 Disks,0.032256,0.049545216
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,Batch Write Operations,0.1458,5.2488e-05
Simplon IDF Aulnay Cloud1,3/12/2021,Bandwidth,Data Transfer Out - NAM or EU To Any,3e-06,1.5e-07
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,Disk Operations,13.6813,0.0273626
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,P4 Disks,0.290304,1.8544329216
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Machines,B1ms,24.0,0.4992
Simplon IDF Aulnay Cloud1,3/12/2021,Bandwidth,Data Transfer Out,4.1e-05,8.2e-07
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Machines,B1ls,48.0,0.2496
Simplon IDF Aulnay Cloud1,3/12/2021,Azure Database for PostgreSQL,vCore,24.0,1.02
Simplon IDF Aulnay Cloud1,3/12/2021,Azure Database for PostgreSQL,LRS Data Stored,0.988091,0.0988091
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,P4 Disks,0.032256,0.170295552
Simplon IDF Aulnay Cloud1,3/12/2021,Storage,LRS Data Stored,1.24992,0.0749952
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Network,Dynamic Public IP,538.772778,2.155091112
Simplon IDF Aulnay Cloud1,3/12/2021,Virtual Machines,B1s,79.350026,0.8252402704
Simplon IDF Aulnay Cloud1,3/12/2021,Azure Database for PostgreSQL,Data Stored,1.919352,0.1919352
Simplon IDF Aulnay Cloud1,3/12/2021,Azure App Service,B1,24.0,0.432
Simplon IDF Aulnay Cloud1,3/13/2021,Azure Database for PostgreSQL,LRS Data Stored,0.067288,0.007805408
Simplon IDF Aulnay Cloud1,3/13/2021,Storage,E4 Disks,0.064512,0.1548288
